Time,Voltage,PWM1,PWM2,PWM3,PWM4,X,Y,W
1622815843.0842173,12.29,90,120,90,120,1.4480457305908203,0.24062535166740417,2.0430402387050024
1622815843.2863564,12.29,90,120,90,120,1.442617416381836,0.2941987216472626,2.031787480830758
1622815843.4884005,12.29,90,120,90,120,1.429483413696289,0.3471693694591522,2.0202381481113547
1622815843.6904874,12.29,90,120,90,120,1.409745216369629,0.4021780490875244,2.0100244942021095
1622815843.8923051,12.29,90,120,90,120,1.3860678672790527,0.45406827330589294,2.0011222950220673
1622815844.0942187,12.29,90,120,90,120,1.3722820281982422,0.478962779045105,1.9961511153816613
1622815844.296293,12.29,90,120,90,120,1.3233733177185059,0.5554444193840027,1.9853513249050703
1622815844.499195,12.29,90,120,90,120,1.2854204177856445,0.6045652031898499,1.975827530279713
1622815844.7018013,12.29,90,120,90,120,1.2446045875549316,0.650204598903656,1.9689369472787648
1622815844.9032335,12.29,90,120,90,120,1.1995344161987305,0.6957886815071106,1.9610327570060966
1622815845.106617,12.29,90,120,90,120,1.151179313659668,0.7396696209907532,1.9526085347823527
1622815845.3083484,12.29,90,120,90,120,1.0966377258300781,0.7827906608581543,1.943870451548971
1622815845.510665,12.29,90,120,90,120,1.0408892631530762,0.8223407864570618,1.93560711474326
1622815845.7120585,12.29,90,120,90,120,0.9854016304016113,0.8590763807296753,1.928264002730732
1622815845.914356,12.29,90,120,90,120,0.9250302314758301,0.8950332403182983,1.9204482270821432
1622815846.1162155,12.29,90,120,90,120,0.8596506118774414,0.9302005171775818,1.9141644220200908
1622815846.3183806,12.29,90,120,90,120,0.7920494079589844,0.9629487991333008,1.908632492333126
1622815846.5201545,12.29,90,120,90,120,0.7258901596069336,0.9928843975067139,1.9033605360408645
1622815846.7220957,12.29,90,120,90,120,0.657106876373291,1.0202885866165161,1.8996771602899163
1622815846.9242096,12.29,90,120,90,120,0.6102814674377441,1.0376553535461426,1.896903326987933
