Time,Voltage,PWM1,PWM2,PWM3,PWM4,X,Y,W
1622816130.1659062,12.29,120,90,120,90,0.39143800735473633,1.2890890836715698,2.252975850728018
1622816130.367663,12.29,120,90,120,90,0.36193370819091797,1.253949761390686,2.272555997198412
1622816130.5695558,12.29,120,90,120,90,0.33084630966186523,1.220107078552246,2.2923899678026016
1622816130.7715123,12.29,120,90,120,90,0.2991037368774414,1.186570167541504,2.3099776039591227
1622816130.974025,12.29,120,90,120,90,0.2638692855834961,1.1486860513687134,2.3243569233061376
1622816131.1755073,12.29,120,90,120,90,0.22634172439575195,1.1108657121658325,2.3392909242590973
1622816131.3778715,12.29,120,90,120,90,0.18801307678222656,1.072455883026123,2.3542023352230497
1622816131.5796132,12.29,120,90,120,90,0.15056562423706055,1.0365098714828491,2.369417783518029
1622816131.781941,12.29,120,90,120,90,0.10936117172241211,0.9987452030181885,2.3808946066292687
1622816131.9840035,12.29,120,90,120,90,0.06787443161010742,0.9598941802978516,2.3939031463835496
1622816132.1860766,12.29,120,90,120,90,0.024948596954345703,0.9176215529441833,2.4047683760506446
1622816132.387927,12.29,120,90,120,90,0.016385555267333984,0.8779446482658386,2.417723856586038
1622816132.5901773,12.29,120,90,120,90,0.05708122253417969,0.8388547897338867,2.42740520398206
1622816132.7935948,12.29,120,90,120,90,0.10011053085327148,0.7982076406478882,2.433932936258208
1622816132.9963002,12.29,120,90,120,90,0.1301565170288086,0.7693809270858765,2.4409240031146737
1622816133.1995766,12.29,120,90,120,90,0.19153356552124023,0.7115887403488159,2.4540877061793345
1622816133.4014432,12.29,120,90,120,90,0.2467818260192871,0.6623361110687256,2.4655901125261868
1622816133.6036,12.29,120,90,120,90,0.2882804870605469,0.6263698935508728,2.473646825744636
1622816133.8058293,12.29,120,90,120,90,0.3471207618713379,0.5745913982391357,2.484611763157186
1622816134.008643,12.29,120,90,120,90,0.3932528495788574,0.5326835513114929,2.4927574882565815
1622816134.211002,12.29,120,90,120,90,0.4494748115539551,0.48115310072898865,2.502378920649055
1622816134.413053,12.29,120,90,120,90,0.5016028881072998,0.43530794978141785,2.5102694970189745
1622816134.6161335,12.29,120,90,120,90,0.5540461540222168,0.38894417881965637,2.5187612152572614
1622816134.8191118,12.29,120,90,120,90,0.6098949909210205,0.34040966629981995,2.526454008992701
1622816135.0223918,12.29,120,90,120,90,0.6648266315460205,0.2943144142627716,2.5337543419649236
1622816135.2254102,12.29,120,90,120,90,0.7200973033905029,0.24834150075912476,2.5410455818225426
1622816135.4285698,12.29,120,90,120,90,0.7779920101165771,0.2025291919708252,2.5494953258123294
1622816135.6308637,12.29,120,90,120,90,0.8397808074951172,0.15421544015407562,2.559476337709248
1622816135.8326368,12.29,120,90,120,90,0.8968608379364014,0.10875321924686432,2.569784910193015
1622816136.0348132,12.29,120,90,120,90,0.9623467922210693,0.05817249417304993,2.5813636191673575
1622816136.2374341,12.29,120,90,120,90,1.023237705230713,0.012201312929391861,2.5918174958312306
1622816136.4398003,12.29,120,90,120,90,1.0847125053405762,0.03361239656805992,2.601903937787366
1622816136.6416118,12.29,120,90,120,90,1.1459553241729736,0.07822652161121368,2.6141616692155294
1622816136.843394,12.29,120,90,120,90,1.2068722248077393,0.12347351014614105,2.621011281777222
1622816137.045671,12.29,120,90,120,90,1.271684169769287,0.17029917240142822,2.632975300514929
1622816137.2475674,12.29,120,90,120,90,1.333543300628662,0.21588042378425598,2.6416107608209014
1622816137.450781,12.29,120,90,120,90,1.3977348804473877,0.2626897096633911,2.6506111799389074
1622816137.6526215,12.29,120,90,120,90,1.4604618549346924,0.30590078234672546,2.6592514954071995
1622816137.8550968,12.29,90,90,90,90,1.5220179557800293,0.34568268060684204,2.6667183462848034
1622816138.057017,12.29,90,90,90,90,1.5833518505096436,0.385898619890213,2.67073405723521
1622816138.258985,12.29,90,90,90,90,1.6428415775299072,0.4237181544303894,2.6768462873716192
1622816138.4611676,12.29,60,90,60,90,1.700639247894287,0.45891356468200684,2.6786634416769712
1622816138.6633518,12.29,60,90,60,90,1.751554250717163,0.49052107334136963,2.6748487567880934
1622816138.8658657,12.29,60,90,60,90,1.7866616249084473,0.5131469368934631,2.6721411709686125
1622816139.068091,12.29,60,90,60,90,1.831984043121338,0.5422868132591248,2.671876109984538
1622816139.2745094,12.29,60,90,60,90,1.8517320156097412,0.555862307548523,2.6658984469582756
1622816139.4760585,12.29,60,90,60,90,1.8824918270111084,0.5772792100906372,2.6535600089385407
1622816139.6782477,12.29,60,90,60,90,1.901259422302246,0.5900974869728088,2.6488396487573898
1622816139.8804765,12.29,60,90,60,90,1.925464153289795,0.6073119044303894,2.6201685648360504
1622816140.0840595,12.29,60,90,60,90,1.9396018981933594,0.6160802245140076,2.5869861329228536
1622816140.287626,12.29,90,90,90,90,1.9513740539550781,0.6210314035415649,2.555891564106679
1622816140.4892354,12.29,60,90,60,90,1.963486671447754,0.6242414116859436,2.528615859871619
1622816140.6917126,12.29,60,90,60,90,1.9772026538848877,0.62872314453125,2.4973419411275586
1622816140.8945808,12.29,60,90,60,90,1.983708143234253,0.6283211708068848,2.461091084118415
1622816141.0973158,12.29,60,90,60,90,1.9817590713500977,0.6192951202392578,2.4315565658999523
1622816141.3003883,12.29,60,90,60,90,1.977320671081543,0.6114859580993652,2.3935376079441233
1622816141.50244,12.29,60,90,60,90,1.9677069187164307,0.6003109812736511,2.354443803694274
1622816141.7043505,12.29,60,90,60,90,1.956296443939209,0.5843454003334045,2.3258196969193405
1622816141.906628,12.29,60,90,60,90,1.9392657279968262,0.5646755695343018,2.291799566678622
1622816142.109125,12.29,60,90,60,90,1.9208028316497803,0.5436558723449707,2.2579341693327284
1622816142.311328,12.29,60,90,60,90,1.9008240699768066,0.5190203189849854,2.224226798894489
1622816142.5133753,12.29,60,90,60,90,1.880739688873291,0.492540180683136,2.193667839802365
1622816142.7155647,12.29,60,90,60,90,1.8584189414978027,0.462553471326828,2.1621209301948223
1622816142.9182162,12.29,60,90,60,90,1.8353121280670166,0.4311279356479645,2.1272225652727315
1622816143.1203232,12.29,60,90,60,90,1.8106698989868164,0.3951131999492645,2.10053668140231
1622816143.3224616,12.29,60,90,60,90,1.7834877967834473,0.3567037284374237,2.072237418168085
1622816143.5242949,12.29,60,90,60,90,1.7573230266571045,0.3159542679786682,2.0439403314771587
1622816143.7268786,12.29,60,90,60,90,1.7314677238464355,0.2714032530784607,2.016666613076373
1622816143.929048,12.29,60,90,60,90,1.7058324813842773,0.226252943277359,1.9903132007438333
1622816144.1311245,12.29,60,90,60,90,1.6810152530670166,0.17835482954978943,1.9641934811836583
1622816144.3334975,12.29,60,90,60,90,1.6564221382141113,0.127529114484787,1.934641331905392
1622816144.5358195,12.29,60,90,60,90,1.6323750019073486,0.07263027131557465,1.9100343078184336
1622816144.7389655,12.29,60,90,60,90,1.606412410736084,0.015788253396749496,1.8841111676087634
1622816144.9421158,12.29,60,90,60,90,1.5809195041656494,0.041910529136657715,1.8616342496218183
1622816145.144359,12.29,60,90,60,90,1.5550405979156494,0.10275326669216156,1.8422722022830116
1622816145.346031,12.29,60,90,60,90,1.5324370861053467,0.16370134055614471,1.8332296324235007
1622816145.5483193,12.29,60,90,60,90,1.5084192752838135,0.22537899017333984,1.8187382424719738
1622816145.7506905,12.29,60,90,60,90,1.4829089641571045,0.2881842851638794,1.8029669397056662
1622816145.9523876,12.29,60,90,60,90,1.4606387615203857,0.3487411439418793,1.7891441470549703
1622816146.1588562,12.29,60,90,60,90,1.4441344738006592,0.3998832702636719,1.7801485952012766
1622816146.361426,12.29,60,90,60,90,1.4197001457214355,0.4832454323768616,1.7560173306332647
1622816146.5638125,12.29,60,90,60,90,1.4046440124511719,0.5331529974937439,1.732625864475891
1622816146.7661772,12.29,60,90,60,90,1.378110647201538,0.6221581101417542,1.6829874908220965
1622816146.9681375,12.29,60,90,60,90,1.358745813369751,0.6966649293899536,1.6372481319991423
1622816147.1704683,12.29,60,90,60,90,1.344714641571045,0.7666180729866028,1.587850058652587
1622816147.3728004,12.29,60,90,60,90,1.3314814567565918,0.8333790302276611,1.5431514456081856
1622816147.5751123,12.29,60,90,60,90,1.318009614944458,0.9076362252235413,1.4930423825743138
1622816147.7769852,12.29,60,90,60,90,1.3094747066497803,0.9800341129302979,1.4484776672580668
1622816147.9792368,12.29,90,90,90,90,1.3030076026916504,1.054161787033081,1.4078128380601824
1622816148.1813917,12.29,120,90,120,90,1.2964632511138916,1.1205681562423706,1.3684403353711079
1622816148.3831885,12.29,120,90,120,90,1.2899177074432373,1.1828974485397339,1.3391510744389994
1622816148.585112,12.29,120,90,120,90,1.283534288406372,1.2360570430755615,1.307504130803557
1622816148.7872522,12.29,120,90,120,90,1.2755534648895264,1.2806928157806396,1.2758121701475664
1622816148.989221,12.29,120,90,120,90,1.2679526805877686,1.3174899816513062,1.2446705627975283
1622816149.1914864,12.29,120,90,120,90,1.2619240283966064,1.3487428426742554,1.216514918372471
1622816149.3934705,12.29,120,90,120,90,1.2537226676940918,1.3720818758010864,1.1851987045303327
1622816149.5958524,12.29,120,90,120,90,1.244323968887329,1.388526439666748,1.1539150489495635
1622816149.7997687,12.29,120,90,120,90,1.2342228889465332,1.3987512588500977,1.1250799475411297
1622816150.0031466,12.29,120,90,120,90,1.2217681407928467,1.4048371315002441,1.0967352145668077
1622816150.2055352,12.29,120,90,120,90,1.2084953784942627,1.4063749313354492,1.0711656273714345
1622816150.4070623,12.29,90,90,90,90,1.1937201023101807,1.4047720432281494,1.0439188299901945
1622816150.609557,12.29,120,90,120,90,1.1794116497039795,1.4029009342193604,1.0150968475222848
1622816150.8132315,12.29,120,90,120,90,1.1654558181762695,1.3999329805374146,0.9932970679791401
1622816151.015567,12.29,120,90,120,90,1.1485064029693604,1.3934950828552246,0.971459148515513
1622816151.2183137,12.29,120,90,120,90,1.1271700859069824,1.3820569515228271,0.9507060218703315
1622816151.420779,12.29,120,90,120,90,1.1040420532226562,1.3670637607574463,0.9329132850707931
1622816151.6235728,12.29,120,90,120,90,1.076446294784546,1.3473505973815918,0.9132174858860872
1622816151.825929,12.29,120,90,120,90,1.0479586124420166,1.3266019821166992,0.8956018882793343
1622816152.0279357,12.29,120,90,120,90,1.01595139503479,1.3005268573760986,0.8759963059193495
1622816152.2305415,12.29,120,90,120,90,0.9819386005401611,1.2724028825759888,0.8581481879926949
1622816152.4339862,12.29,120,90,120,90,0.946587085723877,1.2424447536468506,0.8420551129851456
1622816152.6366827,12.29,120,90,120,90,0.909019947052002,1.2118474245071411,0.8263158593331232
1622816152.8405933,12.29,120,90,120,90,0.8713624477386475,1.1818015575408936,0.8141467725389452
1622816153.0445364,12.29,120,90,120,90,0.8280651569366455,1.149308681488037,0.8050691347043634
1622816153.247083,12.29,120,90,120,90,0.7868695259094238,1.1184165477752686,0.7993532509617781
1622816153.4496138,12.29,120,90,120,90,0.7418229579925537,1.0838323831558228,0.7925502619522127
1622816153.6525924,12.29,120,90,120,90,0.6955904960632324,1.0469000339508057,0.786552266893149
1622816153.8556597,12.29,120,90,120,90,0.6501500606536865,1.008522391319275,0.7807884331202019
1622816154.0608232,12.29,120,90,120,90,0.60491943359375,0.9706303477287292,0.7770594493317707
1622816154.2637424,12.29,120,90,120,90,0.5674333572387695,0.9390811920166016,0.7733416718451275
1622816154.4664404,12.29,120,90,120,90,0.5042481422424316,0.8869141340255737,0.7724620998265508
1622816154.6701474,12.29,120,90,120,90,0.4664139747619629,0.8550407886505127,0.7725245624048586
1622816154.8728929,12.29,120,90,120,90,0.3984189033508301,0.799663782119751,0.7744606972193399
1622816155.0759506,12.29,120,90,120,90,0.3578476905822754,0.7662463188171387,0.7770238390499197
1622816155.2787523,12.29,120,90,120,90,0.28574275970458984,0.7087885737419128,0.7804309147789275
1622816155.4816632,12.29,120,90,120,90,0.23208904266357422,0.663392961025238,0.7823668149649791
1622816155.684919,12.29,120,90,120,90,0.17043018341064453,0.6105768084526062,0.7846108534951749
1622816155.8877041,12.29,120,90,120,90,0.1155080795288086,0.5630229711532593,0.7872681066687145
1622816156.090546,12.29,120,90,120,90,0.05692434310913086,0.5097558498382568,0.7876262681011195
1622816156.2934604,12.29,120,90,120,90,0.0013146400451660156,0.45970094203948975,0.7949974385677886
1622816156.496284,12.29,120,90,120,90,0.0619964599609375,0.4060779809951782,0.7998060419324731
1622816156.7014644,12.29,120,90,120,90,0.12251424789428711,0.35718873143196106,0.8116373169563544
1622816156.904488,12.29,120,90,120,90,0.18782663345336914,0.3041743338108063,0.8158263621126327
1622816157.107286,12.29,120,90,120,90,0.2514638900756836,0.25307542085647583,0.8175551921920637
1622816157.311444,12.29,120,90,120,90,0.31807899475097656,0.20001353323459625,0.8216295410556662
1622816157.5158536,12.29,120,90,120,90,0.38176441192626953,0.15044647455215454,0.8273936893721363
