Time,Voltage,PWM1,PWM2,PWM3,PWM4,X,Y,W
1622816245.6754923,12.29,60,90,60,90,0.5435590744018555,1.180291771888733,0.5570188555625161
1622816245.8784776,12.29,60,90,60,90,0.47762012481689453,1.2382131814956665,0.5254427250507127
1622816246.0807025,12.29,60,90,60,90,0.40934228897094727,1.2969334125518799,0.5005577278313046
1622816246.2827108,12.29,60,90,60,90,0.34696388244628906,1.3482011556625366,0.48242492850367114
1622816246.4849145,12.29,60,90,60,90,0.3047676086425781,1.3806426525115967,0.46964203363142076
1622816246.6869607,12.29,60,90,60,90,0.21305561065673828,1.4455840587615967,0.4414292980849263
1622816246.888714,12.29,60,90,60,90,0.1529707908630371,1.4864509105682373,0.42313397948351195
1622816247.0907705,12.29,60,90,60,90,0.06470394134521484,1.542612910270691,0.39545539534127894
1622816247.292874,12.29,60,90,60,90,0.024644851684570312,1.5918289422988892,0.3682956661695786
1622816247.495229,12.29,60,90,60,90,0.10224246978759766,1.6310731172561646,0.3435753161608824
1622816247.6980388,12.29,60,90,60,90,0.1790752410888672,1.6679641008377075,0.31853721568879145
1622816247.8997297,12.29,60,90,60,90,0.25473594665527344,1.701253056526184,0.2938846082316168
1622816248.1018603,12.29,60,90,60,90,0.34032487869262695,1.7338824272155762,0.26589367583266205
1622816248.3045874,12.29,60,90,60,90,0.4256916046142578,1.763556718826294,0.2385717341898064
1622816248.5065217,12.29,60,90,60,90,0.5086302757263184,1.791015386581421,0.21233672926638342
1622816248.7087052,12.29,60,90,60,90,0.594031810760498,1.8169503211975098,0.1861689872099948
1622816248.9106207,12.29,60,90,60,90,0.6837842464447021,1.8409886360168457,0.1583682410807489
1622816249.1131704,12.29,90,90,90,90,0.7700040340423584,1.8609611988067627,0.1346213842001581
1622816249.3156528,12.29,90,60,90,120,0.8522055149078369,1.878516674041748,0.11198551754428138
1622816249.5172777,12.29,90,60,90,120,0.9345018863677979,1.8945268392562866,0.07786868183134107
1622816249.7194612,12.29,90,90,90,90,1.0060386657714844,1.9071849584579468,0.025419840128557268
1622816249.9214325,12.29,90,90,90,90,1.0800666809082031,1.9193272590637207,0.032854004709364226
